"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000118194",-3.2156389656832,1.20172769609939,-8.03177093530657,2.96462485957729e-07,1.3585223688582e-05,"ENSG00000118194","TNNT2"
"ENSG00000102554",3.45952381825982,2.09581371960365,8.02336778381192,3.00504681900371e-07,1.37442255653175e-05,"ENSG00000102554","KLF5"
"ENSG00000180592",2.23464423236944,2.84881307768249,8.01418105556962,3.04868517543967e-07,1.39173057856763e-05,"ENSG00000180592","SKIDA1"
"ENSG00000034677",2.0601837886445,4.053742306857,8.00972058946912,3.07049123025465e-07,1.39733532416566e-05,"ENSG00000034677","RNF19A"
"ENSG00000060656",1.61333159862319,7.05339420122637,8.00929061412588,3.07260141245823e-07,1.39733532416566e-05,"ENSG00000060656","PTPRU"
"ENSG00000060140",2.85109427662619,1.90830750148167,8.00468899382363,3.0953919930808e-07,1.40503880033754e-05,"ENSG00000060140","STYK1"
"ENSG00000160808",5.07483553870041,-1.99301558624434,7.99032522965445,3.18118458220439e-07,1.44125668279041e-05,"ENSG00000160808","MYL3"
"ENSG00000131620",-3.80702889194963,2.13164273322036,-7.98565341913899,3.19292581658558e-07,1.44385187773734e-05,"ENSG00000131620","ANO1"
"ENSG00000141338",5.26201821368286,-2.4688105892814,7.98738252128395,3.1994413389044e-07,1.44407867349196e-05,"ENSG00000141338","ABCA8"
"ENSG00000139055",7.38493565992148,-4.12473927572501,7.99551425058455,3.22330466140799e-07,1.45211991612999e-05,"ENSG00000139055","ERP27"
"ENSG00000137449",3.70470687211897,0.882742199322513,7.97240644825424,3.26102515694955e-07,1.46636209866428e-05,"ENSG00000137449","CPEB2"
"ENSG00000282416",1.81242041788899,4.29733951356219,7.95926025508831,3.32892503270914e-07,1.49409622215723e-05,"ENSG00000282416",NA
"ENSG00000159228",1.42121140949707,7.25065889746635,7.94432563166037,3.40971603473193e-07,1.5275018922758e-05,"ENSG00000159228","CBR1"
"ENSG00000230778",3.44724988195308,0.92224378863538,7.93991051608076,3.43486181122815e-07,1.53590133726649e-05,"ENSG00000230778","ANKRD63"
"ENSG00000172578",3.37652047732639,0.451824397228326,7.93422373298529,3.4662509322457e-07,1.5470560852246e-05,"ENSG00000172578","KLHL6"
"ENSG00000125285",-6.22820198239234,-1.81032684234063,-7.92252860687431,3.57698072889417e-07,1.59351505124688e-05,"ENSG00000125285","SOX21"
"ENSG00000152969",2.02697311567565,3.07093211220776,7.90455916404159,3.63503174076649e-07,1.61637744739417e-05,"ENSG00000152969","JAKMIP1"
"ENSG00000102287",2.53117158700623,3.00043330826652,7.89198674957369,3.70950088260391e-07,1.64644242501082e-05,"ENSG00000102287","GABRE"
"ENSG00000198798",5.29962822133444,-1.97835151071091,7.89110445847123,3.73606711469197e-07,1.65517423538715e-05,"ENSG00000198798","MAGEB3"
"ENSG00000174332",4.82969347591963,-0.624436348738967,7.86260365062319,3.90279090156043e-07,1.72585294895523e-05,"ENSG00000174332","GLIS1"
"ENSG00000154556",-5.70008635136187,1.25598158547921,-7.84567599773856,4.03182130739675e-07,1.77963406678696e-05,"ENSG00000154556","SORBS2"
"ENSG00000136535",6.06082780042324,-4.81692584946827,7.83990499866389,4.08183740583923e-07,1.79840513374333e-05,"ENSG00000136535","TBR1"
"ENSG00000069188",2.42724350581809,4.85003136222874,7.82878913952559,4.1086811265745e-07,1.80691668885177e-05,"ENSG00000069188","SDK2"
"ENSG00000120057",-2.67854113098104,0.976360067961301,-7.8245322216881,4.13719158525556e-07,1.8161287814471e-05,"ENSG00000120057","SFRP5"
"ENSG00000197635",-2.16824394513064,2.27367177829099,-7.82327862533316,4.14554757134543e-07,1.81647606356107e-05,"ENSG00000197635","DPP4"
"ENSG00000224594",5.37190188740458,-2.62262473884183,7.8205690477965,4.18987177783893e-07,1.83255375463513e-05,"ENSG00000224594","RPL29P19"
"ENSG00000176641",4.34923426736245,1.46789282170089,7.80568364916058,4.27291668941124e-07,1.86547773720259e-05,"ENSG00000176641","RNF152"
"ENSG00000133433",2.10229017645661,3.13218490611823,7.78420563441097,4.41721759818503e-07,1.92497693226168e-05,"ENSG00000133433","GSTT2B"
"ENSG00000198822",-5.06913982260213,-0.784467430673066,-7.77366084145015,4.51416021822718e-07,1.96365969492882e-05,"ENSG00000198822","GRM3"
"ENSG00000105464",-1.80599763382319,4.76243445498364,-7.74444662674333,4.71288885724372e-07,2.0463994075974e-05,"ENSG00000105464","GRIN2D"
"ENSG00000126353",5.03206142672004,-2.30886877112727,7.72738876329294,4.8673811937157e-07,2.10966709789714e-05,"ENSG00000126353","CCR7"
"ENSG00000108557",2.6348803157566,3.68124172929909,7.71407110256451,4.95279497082364e-07,2.14282005116067e-05,"ENSG00000108557","RAI1"
"ENSG00000119535",6.82068285300701,-2.34415746881795,7.71927202311073,5.0083131043473e-07,2.16294270254653e-05,"ENSG00000119535","CSF3R"
"ENSG00000149972",7.26165147582982,-3.76488669904161,7.71549789049388,5.06737983912674e-07,2.18452288504688e-05,"ENSG00000149972","CNTN5"
"ENSG00000256223",2.40666926535506,4.142862402643,7.68629412682002,5.18327924963937e-07,2.23048210290933e-05,"ENSG00000256223","ZNF10"
"ENSG00000066735",-1.31888019189802,6.50962169688698,-7.66686351045287,5.35118901659784e-07,2.29861807990246e-05,"ENSG00000066735","KIF26A"
"ENSG00000275023",2.15974645254531,5.00555773127853,7.66257967153597,5.38897700250136e-07,2.31071635328683e-05,"ENSG00000275023","MLLT6"
"ENSG00000081138",2.8965952270819,0.613558226344975,7.64184634697828,5.57608921502338e-07,2.38668545866562e-05,"ENSG00000081138","CDH7"
"ENSG00000138792",5.97000660813613,1.52694334119246,7.64291251334028,5.62783595528688e-07,2.40454798858271e-05,"ENSG00000138792","ENPEP"
"ENSG00000198768",-2.59141623176334,1.38041660790328,-7.61024852661964,5.87385988129439e-07,2.50520645594389e-05,"ENSG00000198768","APCDD1L"
"ENSG00000181803",4.06305518971009,-5.96375227976203,7.58557140623316,6.12476992952059e-07,2.60758821892994e-05,"ENSG00000181803","OR6S1"
"ENSG00000101210",1.66545877895777,5.51472312099562,7.57468277743889,6.22922403390626e-07,2.64736508853376e-05,"ENSG00000101210","EEF1A2"
"ENSG00000158050",2.27156527354557,2.89769526352557,7.56915213037963,6.28649856967822e-07,2.66698593030236e-05,"ENSG00000158050","DUSP2"
"ENSG00000177374",6.32514015653314,-1.72070463514421,7.57494379911304,6.31800278769239e-07,2.67562403770846e-05,"ENSG00000177374","HIC1"
"ENSG00000007384",1.55314963690654,5.58741104391923,7.55953450659189,6.38738756099979e-07,2.70024560061139e-05,"ENSG00000007384","RHBDF1"
"ENSG00000258986",-2.42942924637907,2.02099154037815,-7.54482906470764,6.54498588651755e-07,2.76200704933321e-05,"ENSG00000258986","TMEM179"
"ENSG00000178394",-6.11597408370758,-4.07103882692294,-7.54979169489205,6.57345398482787e-07,2.76915398392433e-05,"ENSG00000178394","HTR1A"
"ENSG00000265763",-2.21604310200083,2.83013542711504,-7.49739018896808,7.08162280789135e-07,2.97800222177035e-05,"ENSG00000265763","ZNF488"
"ENSG00000131831",2.75634677641222,1.08839805174138,7.48125025388236,7.27473710379588e-07,3.0538634149711e-05,"ENSG00000131831","RAI2"
"ENSG00000182809",2.05297500343661,2.88145203825731,7.47399213430735,7.36309950316635e-07,3.08556274467767e-05,"ENSG00000182809","CRIP2"
"ENSG00000077684",-1.52383017191218,6.76307868504277,-7.46911024773957,7.42329107928876e-07,3.10536699295961e-05,"ENSG00000077684","JADE1"
"ENSG00000239713",1.98970787576587,2.45970746230851,7.44070052484593,7.78396191603441e-07,3.25058249613597e-05,"ENSG00000239713","APOBEC3G"
"ENSG00000099984",3.47422583664731,0.969181633852337,7.42472927446353,7.99722560523964e-07,3.33384342418428e-05,"ENSG00000099984","GSTT2"
"ENSG00000155926",-5.26807169065915,-0.230519988344057,-7.41430952008465,8.18503923958497e-07,3.40622464854271e-05,"ENSG00000155926","SLA"
"ENSG00000177606",1.74946200626857,3.77028670438166,7.40284958400114,8.29323447660275e-07,3.44527934692362e-05,"ENSG00000177606","JUN"
"ENSG00000166869",-3.53256483967475,0.989188709040631,-7.39645950292321,8.38565609022079e-07,3.47765758270089e-05,"ENSG00000166869","CHP2"
"ENSG00000198947",2.13082955847949,4.61000491658445,7.38674760678152,8.52035488012671e-07,3.52742692037246e-05,"ENSG00000198947","DMD"
"ENSG00000049192",3.13047101037382,1.41881167658656,7.38049088968887,8.61133129731073e-07,3.55895502772849e-05,"ENSG00000049192","ADAMTS6"
"ENSG00000120659",-2.89116006481502,2.05181585364186,-7.36356568095697,8.85925223352792e-07,3.64925285286517e-05,"ENSG00000120659","TNFSF11"
"ENSG00000155269",2.35643452296328,1.91686383855851,7.36347458192337,8.86021328177743e-07,3.64925285286517e-05,"ENSG00000155269","GPR78"
"ENSG00000114757",-4.10581802322849,0.609308957433359,-7.36083790083135,8.91071478954923e-07,3.66376855353863e-05,"ENSG00000114757","PEX5L"
"ENSG00000082014",1.61772993834225,3.25168985723562,7.35748563036734,8.94991339810529e-07,3.67359522248383e-05,"ENSG00000082014","SMARCD3"
"ENSG00000186469",-2.66257014868334,3.72076900957269,-7.34440942283956,9.14930426641845e-07,3.74902890862184e-05,"ENSG00000186469","GNG2"
"ENSG00000161638",1.59470815512726,5.82853075877989,7.3368572843563,9.2663198679487e-07,3.79050890407469e-05,"ENSG00000161638","ITGA5"
"ENSG00000134954",-1.53785908322132,5.53633007454177,-7.31109844642252,9.67793933041022e-07,3.95215440819405e-05,"ENSG00000134954","ETS1"
"ENSG00000143507",3.98054651653714,0.844953563126193,7.2915752831483,1.00127396776227e-06,4.08193387332895e-05,"ENSG00000143507","DUSP10"
"ENSG00000141526",3.33378739418754,3.71526338852705,7.2893766959838,1.00421263334518e-06,4.08697521218381e-05,"ENSG00000141526","SLC16A3"
"ENSG00000066468",-1.61590285534816,6.12724086945699,-7.2870980866702,1.00786983352423e-06,4.09491885661319e-05,"ENSG00000066468","FGFR2"
"ENSG00000165102",1.76063709036193,4.02256644105858,7.27464504386749,1.02934478161207e-06,4.17510589460624e-05,"ENSG00000165102","HGSNAT"
"ENSG00000205336",2.01446317030389,3.02489934113373,7.25645895807996,1.06157059198394e-06,4.29855532120038e-05,"ENSG00000205336","ADGRG1"
"ENSG00000169071",1.61119853800787,4.76569040803733,7.25304592158875,1.06773501092779e-06,4.31623789265962e-05,"ENSG00000169071","ROR2"
"ENSG00000129946",2.26969617505739,2.54176226001594,7.24592249880507,1.08072421566365e-06,4.36140333891019e-05,"ENSG00000129946","SHC2"
"ENSG00000257150",-5.93333391547958,-1.52441718645461,-7.2305939245753,1.12216314502157e-06,4.52103715407012e-05,"ENSG00000257150","PGAM1P5"
"ENSG00000151892",2.98763400106681,2.16293114187797,7.21958633737023,1.13027354202123e-06,4.54359653571572e-05,"ENSG00000151892","GFRA1"
"ENSG00000104722",1.43259581779413,5.2987923202993,7.21888168589936,1.13154702996752e-06,4.54359653571572e-05,"ENSG00000104722","NEFM"
"ENSG00000186340",-1.9685832607329,4.89600198367789,-7.21470867973358,1.13961063104214e-06,4.56833563816091e-05,"ENSG00000186340","THBS2"
"ENSG00000143217",4.38877637756507,0.360433765833991,7.20922730804458,1.15269648393589e-06,4.61309132871142e-05,"ENSG00000143217","NECTIN4"
"ENSG00000137872",2.74697712455098,3.04164865108127,7.20360386233139,1.16139412100719e-06,4.64016566283272e-05,"ENSG00000137872","SEMA6D"
"ENSG00000092345",-4.9613814376082,1.28653994251668,-7.19876106843942,1.17630824539065e-06,4.69100420248973e-05,"ENSG00000092345","DAZL"
"ENSG00000159182",5.35135456682382,-5.8068632109731,7.1986648944217,1.17932213630037e-06,4.69100420248973e-05,"ENSG00000159182","PRAC1"
"ENSG00000171954",-3.0542630478948,1.14394717940848,-7.19432569748853,1.17997940125928e-06,4.69100420248973e-05,"ENSG00000171954","CYP4F22"
"ENSG00000129244",1.85332565557183,5.09374013668064,7.18621134162964,1.19630773643054e-06,4.74805642432563e-05,"ENSG00000129244","ATP1B2"
"ENSG00000127418",-1.5112144033988,4.68638473059021,-7.16962480670264,1.23065917260369e-06,4.87301614175472e-05,"ENSG00000127418","FGFRL1"
"ENSG00000198833",1.42358891668949,5.75276864440789,7.16905802667855,1.23185107364864e-06,4.87301614175472e-05,"ENSG00000198833","UBE2J1"
"ENSG00000185386",-4.02111999462793,-0.52370046321279,-7.16704401461958,1.23749128889125e-06,4.88727645211459e-05,"ENSG00000185386","MAPK11"
"ENSG00000180530",1.8523039064777,4.22302416943801,7.16283999575887,1.24500679734073e-06,4.90888394380058e-05,"ENSG00000180530","NRIP1"
"ENSG00000223572",-1.57078837609812,4.96921172672084,-7.16086505568664,1.24921588327696e-06,4.91740521135186e-05,"ENSG00000223572","CKMT1A"
"ENSG00000157150",-2.38356616585511,2.10884632568503,-7.15042916434229,1.27171104809232e-06,4.99776197819851e-05,"ENSG00000157150","TIMP4"
"ENSG00000111199",1.76626969815993,3.26709292856634,7.13752160210049,1.30011007946924e-06,5.10102013532932e-05,"ENSG00000111199","TRPV4"
"ENSG00000113763",-2.28468735197353,2.90324021995739,-7.11357441220733,1.35458181538322e-06,5.30607154175889e-05,"ENSG00000113763","UNC5A"
"ENSG00000128805",-2.2890670157874,3.25883013694181,-7.0934723452891,1.40214658666584e-06,5.48344362199024e-05,"ENSG00000128805","ARHGAP22"
"ENSG00000173281",1.46707544377523,6.08760257609187,7.06917019594462,1.46198802749268e-06,5.70817179124461e-05,"ENSG00000173281","PPP1R3B"
"ENSG00000172782",3.25253186852433,1.26550586161263,7.05113558014219,1.50840335365609e-06,5.87983463116721e-05,"ENSG00000172782","FADS6"
"ENSG00000189337",1.52553628051941,4.64270860117987,7.04940365193841,1.51263105354536e-06,5.88675799963229e-05,"ENSG00000189337","KAZN"
"ENSG00000175985",-2.84153403480644,0.887436809418692,-7.03946413236541,1.53885360139218e-06,5.97911855608883e-05,"ENSG00000175985","PLEKHD1"
"ENSG00000203883",4.19212359607991,-1.70628041156256,7.01124265701355,1.61824656090804e-06,6.27743722464037e-05,"ENSG00000203883","SOX18"
"ENSG00000159640",1.96282952492226,3.02254008773863,7.00145950642119,1.64323558391059e-06,6.36165680414776e-05,"ENSG00000159640","ACE"
"ENSG00000176438",4.13174893364999,-1.22816034220445,7.00158466454199,1.64525607003821e-06,6.36165680414776e-05,"ENSG00000176438","SYNE3"
"ENSG00000164850",3.06392091289905,0.468367663688417,6.99523364447127,1.66121207510968e-06,6.41302642243305e-05,"ENSG00000164850","GPER1"
"ENSG00000102271",-1.76547487471402,4.03438729833666,-6.99211625270059,1.67003138859173e-06,6.43672451089321e-05,"ENSG00000102271","KLHL4"
"ENSG00000104371",6.39554505714929,-4.68433716279486,6.99985800273307,1.67614539001304e-06,6.44993639503095e-05,"ENSG00000104371","DKK4"
"ENSG00000118965",-1.51763942529016,5.25418806770383,-6.97636847491973,1.71623374408678e-06,6.59363274608188e-05,"ENSG00000118965","WDR35"
"ENSG00000108255",5.72964737053371,-4.93912139505321,6.97719031246426,1.73159944345493e-06,6.6420392709648e-05,"ENSG00000108255","CRYBA1"
"ENSG00000116852",-1.70663156376317,5.54997374008436,-6.95187181279945,1.79077777161111e-06,6.85807908324179e-05,"ENSG00000116852","KIF21B"
"ENSG00000159167",-2.55328554052332,3.62203077025534,-6.94380047189205,1.81609486862157e-06,6.94396018874861e-05,"ENSG00000159167","STC1"
"ENSG00000153993",2.56679029355965,2.82036578592207,6.9420881075662,1.82151103009773e-06,6.95359663826817e-05,"ENSG00000153993","SEMA3D"
"ENSG00000169900",4.09424560264545,0.0720833732859256,6.94012432669892,1.83023716496973e-06,6.97581822305606e-05,"ENSG00000169900","PYDC1"
"ENSG00000170298",6.40491541378942,-4.44440535051248,6.94817145464606,1.83387146091064e-06,6.97859295077439e-05,"ENSG00000170298","LGALS9B"
"ENSG00000197616",3.51845515596504,-0.0732198277764652,6.93710939024794,1.83807178493001e-06,6.98350944616128e-05,"ENSG00000197616","MYH6"
"ENSG00000112309",-3.79414211220552,-0.326516889976859,-6.93240062372429,1.85386359596514e-06,7.03238114791707e-05,"ENSG00000112309","B3GAT2"
"ENSG00000168297",1.86142113502109,2.97102580724944,6.92989333556532,1.86053947898048e-06,7.04657318127434e-05,"ENSG00000168297","PXK"
"ENSG00000158014",3.20005320091025,-0.377460907850634,6.92463009651841,1.87797502690577e-06,7.10140729859233e-05,"ENSG00000158014","SLC30A2"
"ENSG00000170006",4.7841156278592,2.33448017715509,6.91481775603849,1.91753424387175e-06,7.2395962679007e-05,"ENSG00000170006","TMEM154"
"ENSG00000102981",-1.87752564788887,2.98444369836975,-6.90925539889923,1.92863344650508e-06,7.27007006553845e-05,"ENSG00000102981","PARD6A"
"ENSG00000047634",1.95312516644851,2.0410296981335,6.90448961732027,1.94472499436739e-06,7.31923770607363e-05,"ENSG00000047634","SCML1"
"ENSG00000169908",-5.33129750939684,-3.87974290743248,-6.89665168072301,1.98592335736441e-06,7.46161044960915e-05,"ENSG00000169908","TM4SF1"
"ENSG00000251090",3.64449156427121,-6.77754193808904,6.89197277641085,1.98876840236126e-06,7.46161044960915e-05,"ENSG00000251090","OR5AC4P"
"ENSG00000136574",8.00230515499441,-2.92970474591746,6.90033785281468,2.03995547467446e-06,7.64171776254029e-05,"ENSG00000136574","GATA4"
"ENSG00000106123",2.23030483075807,3.81600628998974,6.87502131260391,2.04739147244343e-06,7.65762679693327e-05,"ENSG00000106123","EPHB6"
"ENSG00000010438",-6.88159243323444,-2.37582355594316,-6.88408890230659,2.0633578635296e-06,7.70534199363496e-05,"ENSG00000010438","PRSS3"
"ENSG00000090776",1.53577041490391,4.0496194779324,6.86089223142689,2.09860512545192e-06,7.82479911061359e-05,"ENSG00000090776","EFNB1"
"ENSG00000040731",5.64216875959094,-3.43539714794075,6.86452592058433,2.10591883007431e-06,7.83989503065805e-05,"ENSG00000040731","CDH10"
"ENSG00000163453",3.72877057144888,-1.24296013037927,6.82705657767115,2.22830848024885e-06,8.28268471017574e-05,"ENSG00000163453","IGFBP7"
"ENSG00000186047",-2.72174355629473,1.17258961195148,-6.82450155350063,2.2368384991424e-06,8.30154034643081e-05,"ENSG00000186047","DLEU7"
"ENSG00000180353",-4.4843567144705,-0.12732961563028,-6.8112947589726,2.2953991805611e-06,8.50572918574585e-05,"ENSG00000180353","HCLS1"
"ENSG00000173175",-2.44796812209014,4.55642293328707,-6.80344149420021,2.32106323787799e-06,8.57746429698769e-05,"ENSG00000173175","ADCY5"
"ENSG00000183090",5.47715737378209,-2.2905514530305,6.80811632658079,2.32190229595286e-06,8.57746429698769e-05,"ENSG00000183090","FREM3"
"ENSG00000131668",2.80176584405496,0.693736378769208,6.79959890052345,2.33687248843963e-06,8.61950571312017e-05,"ENSG00000131668","BARX1"
"ENSG00000283972",6.45234013965401,-3.09012984848281,6.79887722713504,2.38338442186534e-06,8.77758078801083e-05,"ENSG00000283972","FAM247A"
"ENSG00000183287",-4.65460424338105,2.238295940803,-6.78463884076107,2.40734058582094e-06,8.85223003778446e-05,"ENSG00000183287","CCBE1"
"ENSG00000182667",-2.12458665810306,3.54149135030782,-6.77232327338563,2.45168671884229e-06,9.00151398973106e-05,"ENSG00000182667","NTM"
"ENSG00000168939",2.03643819666767,3.03136609069023,6.75265899250075,2.53817715476101e-06,9.30484119696509e-05,"ENSG00000168939","SPRY3"
"ENSG00000143412",2.69736600220136,1.06089235736637,6.74569866287058,2.56961539564211e-06,9.40573245124366e-05,"ENSG00000143412","ANXA9"
"ENSG00000188060",-1.84645025715488,3.32159421834422,-6.74032887408174,2.59402885661413e-06,9.48064245129657e-05,"ENSG00000188060","RAB42"
"ENSG00000254850",5.23207224679337,-5.93562137407013,6.74185590959069,2.60484395538013e-06,9.50570107242975e-05,"ENSG00000254850",NA
"ENSG00000187848",2.5629611164667,1.28856148221044,6.73565028600092,2.61559078407854e-06,9.530434887298e-05,"ENSG00000187848","P2RX2"
"ENSG00000145309",-5.22803965364407,-4.64472087876965,-6.7286560049307,2.66629543409183e-06,9.7004675702141e-05,"ENSG00000145309","CABS1"
"ENSG00000147614",6.19473229049866,-4.65920546810959,6.72634369863884,2.70113420402825e-06,9.81235015236403e-05,"ENSG00000147614","ATP6V0D2"
